"Address","Status Code","Title 1","Indexability","Indexability Status","GA4 Sessions","GA4 Views","GA4 Engaged sessions","GA4 Engagement rate","GA4 Key events","GA4 Event count","GA4 Total revenue","GA4 New users"
"https://sbrownlawyer.com/Sex-Crimes","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2018/07/02/are-there-harsh-penalties-if-i-get-caught-with-marijuana-oils-or-edibles-in-texas/","200","Harsh Penalties for Marijuana Oils & Edibles? | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2014/05/30/texas-woman-fights-to-keep-children-she-took-in-last-year/","200","Texas woman fights to keep children she took in last year | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2012/06/29/qdro-and-texas-divorce-dividing-pensions-and-retirement-accounts/","200","QDRO and Texas divorce: Dividing pensions and retirement accounts | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/08/14/spinal-injuries-lead-to-a-host-of-issues-for-victims/","200","Spinal Cord Injuries Lead to a Host of Issues | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/angleton-serious-injuries-lawyer/","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2009/04/15/three-types-of-alienators-in-parental-alienation/","200","Three Types of Alienators in Parental Alienation | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/Sex-Crimes/","200","Sex Crimes | sex crimes attorney | Houston, Texas","Non-Indexable","Canonicalised","","","","","","","",""
"https://sbrownlawyer.com/2014/09/12/how-can-i-protect-myself-after-domestic-violence/","200","How can I protect myself after domestic violence? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2014/05/30/domestic-violence-victims-can-find-help-at-shelters/","200","Domestic violence victims can find help at shelters | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/04/27/drowsy-driving-creates-high-risk-for-car-accidents/","200","Drowsy Driving Creates High Risk for Car Accidents | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2014/Family-Law/Child-Custody/Custody-Schedules-For-Infants","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2018/03/01/who-gets-the-pets-in-a-divorce/","200","Who Gets the Pets in a Divorce? | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2014/04/04/bode-millers-sons-mother-hopes-for-amicable-child-custody-plan/","200","Bode Miller's son's mother hopes for amicable child custody plan | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2019/06/19/what-is-considered-reckless-driving/","200","What is Considered Reckless Driving? | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/06/25/can-new-car-technology-actually-be-distracting-to-drivers/","200","Can New Car Technology Be Distracting to Drivers? | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2012/11/19/texas-visitation-grandparents-accuse-parents-of-deprivation/","200","Texas visitation: Grandparents accuse parents of deprivation | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/05/10/personal-injuries-pain-and-suffering-damages-in-texas/","200","Injuries & Pain and Suffering in Texas | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/page/11/","200","Scott M. Brown & Associates | Family, Criminal & Injury Law Firm in Texas","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/blog/page/12/?et_blog","200","Scott M. Brown & Associates | Angleton, League City, Pearland","Non-Indexable","Canonicalised","","","","","","","",""
"https://sbrownlawyer.com/pearland-weapons-charge-lawyer/","200","Weapons Charge Defense Lawyer in Pearland Texas","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2013/01/04/texas-town-holds-dubious-divorce-honors/","200","Texas town holds dubious divorce honors | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2019/06/10/i-was-hit-by-an-uninsured-driver-and-injured/","200","Hit by an Uninsured Driver & Injured | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2012/12/27/what-happens-if-a-business-is-part-of-a-texas-divorce/","200","What happens if a business is part of a Texas divorce? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/angleton-weapons-charge/","200","Angleton Weapons Charge Lawyer | Texas","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/page/12/","200","Scott M. Brown & Associates | Family, Criminal & Injury Law Firm in Texas","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/blog/page/13/?et_blog","200","Scott M. Brown & Associates | Angleton, League City, Pearland","Non-Indexable","Canonicalised","","","","","","","",""
"https://sbrownlawyer.com/2018/02/15/is-parental-alienation-happening-in-your-custody-case/","200","Is Parental Alienation Happening In Your Custody Case? | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2012/11/28/texas-child-support-battles-may-end-up-back-in-court/","200","Texas child support battles may end up back in court | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2019/06/15/understanding-parenting-plans-and-child-support-during-divorce/","200","Understanding Parenting Plans and Child Support During Divorce | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2014/04/11/domestic-violence-claims-life-of-pregnant-texas-woman/","200","Domestic violence claims life of pregnant Texas woman | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/02/27/charges-for-possession-of-a-controlled-substance/","200","Charges for Possession of a Controlled Substance | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/types-of-car-accidents/","200","Types of Car Accidents | Houston Injury Lawyer","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/friendswood-car-accidents/","200","Car Accident Lawyer in Friendswood TX","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/Drug-Charges/Drug-Possession","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2014/09/18/domestic-violence-reported-at-university-of-texas/","200","Domestic violence reported at University of Texas | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2014/05/17/understanding-child-support-is-vital-for-any-non-custodial-parent/","200","Understanding child support is vital for any non-custodial parent | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/Drug-Charges/Drug-Distribution","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2009/04/08/parental-alienation-risk-factors-of-alienation/","200","Parental Alienation: Risk Factors of Alienation | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2014/05/09/mother-asks-court-for-money-to-fight-child-custody-ruling/","200","Mother asks court for money to fight child custody ruling | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/Drug-Charges/Alternative-Outcomes-In-Drug-Cases","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2014/09/26/complex-alimony-laws-require-staying-current-on-laws/","200","Complex alimony laws require staying current on laws | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2009/04/08/parental-alienation-a-continued-analysis/","200","Parental Alienation -- A Continued Analysis | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/webster-tx-car-accident-lawyer/","301","","Non-Indexable","Redirected","","","","","","","",""
"https://sbrownlawyer.com/2014/04/18/no-fault-divorce-covenant-marriage-and-domestic-violence/","200","No-fault divorce, covenant marriage, and domestic violence | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/02/22/getting-a-dwi-in-texas-while-you-live-in-another-state/","200","DWI in Texas While You Live in Another State | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/page/13/","200","Scott M. Brown & Associates | Family, Criminal & Injury Law Firm in Texas","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/blog/page/14/?et_blog","200","Scott M. Brown & Associates | Angleton, League City, Pearland","Non-Indexable","Canonicalised","","","","","","","",""
"https://sbrownlawyer.com/2018/02/12/what-are-texas-cannabis-laws/","200","What are Texas’ Cannabis Laws? | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/02/01/the-importance-of-establishing-paternity-in-texas/","200","The Importance Of Establishing Paternity In Texas | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2014/10/03/how-does-alimony-in-texas-work/","200","How does alimony in Texas work? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/blog/page/15/?et_blog","200","Scott M. Brown & Associates | Angleton, League City, Pearland","Non-Indexable","Canonicalised","","","","","","","",""
"https://sbrownlawyer.com/page/14/","200","Scott M. Brown & Associates | Family, Criminal & Injury Law Firm in Texas","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/02/05/texas-drug-manufacturing-and-cultivation-laws/","200","Texas Drug Manufacturing & Cultivation Laws | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2014/04/25/abducted-girl-is-safe-in-texas/","200","Abducted girl is safe in Texas | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/league-city-tx-car-accident-lawyer/","200","League City Texas Car Accident Injury Lawyer","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2009/03/25/what-is-parental-alienation/","200","What is ""Parental Alienation""? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/blog/page/16/?et_blog","200","Scott M. Brown & Associates | Angleton, League City, Pearland","Non-Indexable","Canonicalised","","","","","","","",""
"https://sbrownlawyer.com/2014/05/02/domestic-violence-victims-arent-alone/","200","Domestic violence victims aren't alone | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2009/03/18/what-are-factors-that-may-lead-to-divorce/","200","What are factors that may lead to divorce? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/2018/01/22/new-criminal-offense-in-texas-for-possession-or-promotion-of-lewd-material-depicting-a-child/","200","New Texas Criminal Defense for Lewd Child Material | Scott M. Brown & Associates","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/page/15/","200","Scott M. Brown & Associates | Family, Criminal & Injury Law Firm in Texas","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/page/16/","200","Scott M. Brown & Associates | Family, Criminal & Injury Law Firm in Texas","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/blog/page/17/?et_blog","200","Scott M. Brown & Associates | Angleton, League City, Pearland","Non-Indexable","Canonicalised","","","","","","","",""
"https://sbrownlawyer.com/blog/page/18/?et_blog","200","Scott M. Brown & Associates | Angleton, League City, Pearland","Non-Indexable","Canonicalised","","","","","","","",""
"https://sbrownlawyer.com/page/17/","200","Scott M. Brown & Associates | Family, Criminal & Injury Law Firm in Texas","Indexable","","","","","","","","",""
"https://sbrownlawyer.com/blog/page/19/?et_blog","200","Scott M. Brown & Associates | Angleton, League City, Pearland","Non-Indexable","Canonicalised","","","","","","","",""
